file_path,label
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_152.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_153.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_154.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_155.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_156.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_157.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_158.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_159.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_160.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_161.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_162.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_163.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_164.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_165.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_166.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_167.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_168.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_169.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_170.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_171.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_172.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_173.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_174.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_175.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_176.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_177.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_178.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_179.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_180.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_181.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_182.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_183.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_184.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_185.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_186.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_187.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_188.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_189.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_190.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_191.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_192.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_193.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_194.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_195.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_196.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_197.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_198.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_199.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_200.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_201.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_202.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_203.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_204.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_205.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_206.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_207.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_208.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_209.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_210.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_211.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_212.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_213.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_214.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_215.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_216.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_217.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_218.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_219.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_220.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_221.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_222.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_223.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_224.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_225.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_226.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_227.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_228.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_229.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_230.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_231.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_232.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_233.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_234.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_235.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_236.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_237.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_238.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_239.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_240.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_241.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_242.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_243.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_244.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_245.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_246.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_247.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_248.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_249.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_250.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_251.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_252.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_253.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_254.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_255.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_256.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_257.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_258.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_259.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_260.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_261.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_262.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_263.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT1_264.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_001.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_002.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_003.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_004.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_005.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_006.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_007.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_008.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_009.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_010.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_011.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_012.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_013.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_014.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_015.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_016.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_017.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_018.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_019.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_020.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_021.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_022.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_023.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_024.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_025.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_026.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_027.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_028.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_029.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_030.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_031.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_032.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_033.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_034.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_035.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_036.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_037.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_038.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_039.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_040.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_041.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_042.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_043.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_044.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_045.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_046.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_047.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_048.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_049.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_050.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_051.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_052.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_053.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_054.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_055.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_056.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_057.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_058.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_059.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_060.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_061.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_062.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_063.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_064.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_065.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_066.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_067.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_068.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_069.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_070.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_071.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_072.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_073.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_074.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_075.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_076.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_077.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_078.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_079.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_080.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_081.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_082.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_083.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_084.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_085.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_086.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_087.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_088.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_089.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_090.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_091.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_092.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_093.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_094.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_095.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_096.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_097.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_098.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_099.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_100.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_101.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_102.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_103.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_104.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_105.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_106.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_107.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_108.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_109.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_110.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_111.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_112.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_113.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_114.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_115.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_116.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_117.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_118.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_119.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_120.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_121.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_122.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_123.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_124.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_125.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_126.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_127.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_128.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_129.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_130.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_131.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_132.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_133.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_134.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_135.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_136.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_137.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_138.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_139.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_140.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_141.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_142.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_143.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_144.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_145.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_146.JPG,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_147.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_148.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_149.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_150.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_151.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_152.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_153.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_154.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_155.jpg,Rice_Bacterial Blight
Dataset2\Rice_Bacterial Blight\BACTERIALBLIGHT2_156.jpg,Rice_Bacterial Blight
